NCO_2015_Code,Occupation_Title,NCO_2004_Code
3122.4601,"Press Shop 
Supervisor",3122.46
9121.0600,"9133.60 
Presser, 
Handmade Paper",8171.22
8157.0400,"8264.40 
Pressing Machine 
Operator",8212.18
8157.0401,"Pressman 
(Abrasive)",8181.07
8181.0400,"8131.22 
Pressman 
(Flatbed, Letter 
Press)",7322.17
8181.0300,"8131.20 
Pressman, Roto 
Gravure",7322.23
8121.4201,Priest,2636.01
2341.0400,"3312.10 
Primary School 
Teachers, Other",2341.99
1120.3900,"1219.50 
Printer 
Photographic",8132.01
7322.9900,"8251.90 
Printing Jobber",7322.13
8142.1100,"8232.60 
Printing Machine 
Operator, 
Photographic",8132.07
2141.1700,"2149.50 
Printing 
Technologist",2141.24
5413.9900,"5163.90 
Private Secretary",4120.01
2144.0101,"Process Man, 
Chemical",3133.01
3135.2002,Process Server,4419.08
2144.0102,"Process Try-Out 
Technician",2144.01
2144.0104,"Processing Man 
(Food Canning and 
Preserving)",8160.27
8131.5800,"8159.28 
Producer, Film",2654.07
2654.0600,"1229.30 
Product Brand 
Manager 
(Automotive)",2431.02
2144.0402,Product Design,2144.08
2144.0801,"Product 
Development 
Manager",3122.65
2431.0601,"Product Graders 
and Testers, 
Others",7543.99
3114.1101,"Production 
Engineer",2144.04
2654.0800,"1229.50 
Production 
Planning & Control 
Engineer",2141.05
3122.3551,"Professional 
Nurses, Other",2221.99
3421.0100,"3475.20 
Professors/Assista",2310.99
7223.2900,"8211.75 
Profiling Operator 
(Cycle Tyre)",8141.07
2656.0100,"3472.10 
Programmer 
Analyst",2512.03
2512.0800,"2132.40 
Programming 
Assistant/Junior 
Software Engineer",3514.03
3435.0300,"3474.47 
Proofreader",4413.02
2431.0800,"3411.30 
Property Dealer",3334.01
2261.0500,"2225.50 
Prothonotary and 
Senior Master",2619.01
2144.0701,Prototyping,2144.08
6112.0100,"6112.30 
Psychiatrist",2211.05
2634.0100,"2445.10 
Psychologist, 
Counselling",2634.08
2634.0400,"2445.40 
Psychologist, 
Engineering",2634.03
2634.0500,"2445.50 
Psychologists, 
Other",2634.99
2634.0200,"2445.20 
Public Address 
Equipment 
Operator",3521.10
2142.0901,Public Prosecutor,2611.06
2432.0200,"2419.20 
Public Relations 
Professionals,",2432.99
4419.0100,"4190.25 
Publicity Officer",2432.01
9623.0401,"Pug Mill Operator 
(Ceramics)",8181.25
8171.9900,"8143.90 
Pulp Houseman 
(Coffee)",8160.60
6111.0401,"Pulveriser 
Operator",8112.02
8131.0300,"8151.30 
Pump Man 
(Petroleum 
Refining)",3134.03
3134.0700,"8155.70 
Pump Station 
Operator, 
Waterworks",3132.06
3132.1000,"8169.40 
Puncher, Metal",7126.05
2659.1200,"3474.75 
Purchase 
Executive",3323.04
3323.0501,Purchasing Agent,3323.02
2636.0200,"2462.10 
Purse Maker",7536.24
1211.0300,"1231.10 
PV System 
Installation 
Engineer",7421.14
7543.0201,Quality Assessor,7543.02
2519.0300,"2139.10 
Quality Assurance 
Chemist",2113.09
2519.0401,Quality Assurance,1213.01
2113.0601,"Quality Control 
Inspector",3139.50
7543.3005,Quality Controller,3139.50
2152.0601,Quality Engineer,2519.05
7543.2001,"Occupational 
Title 
NCO",2015
8111.1000,"7111.35 
Quarryman, 
Stone/Quarryman, 
Non-Metal",8111.09
9623.0601,"RAC Assembly 
Operator",8212.13
2659.1400,"3474.65 
Radar Mechanic",7422.09
3521.1700,"3132.80 
Radial Driller",7223.16
2143.0300,"2149.22 
Radio 
Commentator",2642.05
7422.1600,"7243.75 
Radio Craftsman, 
Maintenance",7422.17
2153.0200,"2144.20 
Radio Mechanic",7422.15
3521.0800,"3132.30 
Radio Operator, 
Ship",3521.14
7422.1400,"7243.60 
Radio, Television 
and Other 
Announcers, Other",2656.99
2212.0600,"2221.55 
Radiology 
Technician",3211.01
8151.0300,"8261.20 
Raising 
Machineman 
(Textile)",8154.20
7211.0400,"7211.40 
Rates Inspector, 
Railway",1324.17
8160.4400,"8276.73 
Reacher, Hand 
(Textile)",7318.53
8131.3700,"8154.50 
Occupational 
Title 
NCO",2015
6123.0201,"6123.20 
Receiver (Match)",8131.41
4226.0100,"4221.20 
Receptionist 
(Hotel)/Front 
Office Associate",4224.01
7312.0600,"7312.25 
Reed Man",8151.11
8151.1000,"8261.70 
Reeler, Silk",8151.13
8160.3300,"8275.74 
Refining Machine 
Operator (Oils and 
Fats)/Oil and Fat 
Plant Operator",8131.65
3256.0101,"Regional Dealer 
Development 
Manager/Network 
Expansion 
Manager",3322.16
3322.1102,"Regional Parts 
Manager",3322.07
3322.2101,"Regional Sales 
Manager (Pre-
Owned Vehicles)",3322.12
3322.1501,"Regional Service 
Marketing 
Manager",2431.01
2431.0102,Registrar,2619.03
2619.0200,"2429.20 
Reliability Tester",7543.08
5244.0302,Rendering Artist,2166.02
7421.1101,Repair Welder,7212.01
7318.0800,"7332.80 
Reporter",4131.02
1223.0201,"Reservation Clerk, 
Transport/Reserva
tion Assistant",4221.03
3132.0200,"8163.20 
Restaurant 
Managers, Other",1412.99
2621.0500,"2431.50 
Restorer, 
Furniture",2621.07
2621.0400,"2431.40 
Restorer, Painting",2621.03
2621.0600,"2431.55 
Retail and 
Wholesale Trade 
Managers, Other",1420.99
5249.0500,"5220.55 
Retort Operator 
(Food Canning and 
Preserving)",8160.26
7321.0900,"7343.15 
Retoucher, 
Photographic",8132.05
3422.0300,"3475.50 
Rifling Machine 
Operator",7223.19
8111.0401,Rigger,7215.01
7215.0101,"Riggers and Cable 
Splicers, Other",7215.99
2166.0203,"Risk Management 
Analyst",2412.04
7214.0900,"7214.80 
Occupational 
Title 
NCO",2015
7214.1000,"7214.82 
Riveting Machine 
Operator",8156.26
8342.1700,"8332.55 
Roaster, Cocoa 
Bean",8160.66
3139.1400,"8172.10 
Rock Pilot",6224.12
3117.0100,"3117.10 
Roll Grinder",7224.03
8122.7500,"8223.75 
Roller Attendant",8160.59
8151.1700,"8261.84 
Roller Maker, 
Paper Printing",7322.09
7313.0100,"7313.10 
Roller, Hot Rolling 
Mill (Non-Ferrous 
Metal)/Mill 
Operator",3135.20
8121.2700,"8122.44 
Roller, Sheet 
Mill/Mill Operator",3135.18
8181.0600,"8131.25 
Rollerman, (Food 
Grains)",8160.09
8155.1000,"8265.60 
Roof Bolter, 
Mining",8111.13
7121.9900,"7131.90 
Room Attendant",5151.02
5151.0800,"5121.70 
Root Cutter, Jute",7318.21
2659.0100,"3474.10 
Roto Artist",2166.02
8141.0712,Rough Assorter,7313.09
7313.0903,"Router, Wood",7523.05
8212.2503,"Rubber and 
Rubberised 
Product Makers, 
Other",8141.99
8141.0400,"8231.25 
Rubber Mould 
Maker",7313.24
1311.0901,"Rubber Nursery 
Office Assistant",4311.08
6112.0802,"Rubber Stamp 
Maker",8141.24
8350.0700,"8340.50 
Rug Cleaner",9121.05
9621.0800,"9151.70 
Saddler",7536.19
7542.0200,"7119.10 
Safety Testing 
Technician",7543.08
7543.1003,"Sail and Awning 
Maker",7533.10
1221.9900,"1233.90 
Sales and Pre-
Sales Analyst",2434.01
5242.0102,Sales Consultant,3322.13
3321.0102,"Sales Consultant 
(Institutional 
Sales)",3322.13
3322.1203,"Sales Consultant 
(Retail)",3322.13
1221.0601,"Sales 
Demonstrators, 
Other",5242.99
2433.0501,"Sales Executive 
(Broadband)",5243.05
2431.0651,"Sales Lead (Pre-
Owned Vehicles)",3322.12
3322.1301,"Sales Manager 
(Media Org)",1221.06
1221.0100,"1233.10 
Sales Officer (Auto 
Components)",3322.08
3321.0101,"Sales 
Representative, 
Technical",3322.01
3322.0900,"3415.70 
Sales Supervisor, 
Retail Trade/CRM 
Manager",5222.02
3322.0500,"3415.60 
Sales Supervisor, 
Wholesale Trade",5222.01
2424.0401,"Sales/Pre-Sales 
Executive",2434.02
2424.0402,"Salesman, Retail 
Trade",5249.03
5249.0200,"5220.30 
Occupational 
Title 
NCO",2015
9329.0300,"9322.60 
Sample Checker, 
Metal Making",8122.60
8111.1900,"7111.68 
Sampling Co-
Ordinator",7543.50
7531.0101,"Sand Blast 
Operator, 
Construction",8342.19
7316.0300,"7323.30 
Sandalwood 
Extractor",6210.13
7523.1800,"8241.30 
Sanforizing 
Machineman",8154.26
3257.0100,"3222.10 
Sausage Maker",7511.03
7224.0900,"7224.65 
Saw Grinder, 
Machine",8190.01
2351.0100,"2332.10 
Scoop Truck 
Operator",8342.13
7318.1800,"7431.28 
Scouring 
Supervisor, Wool",3122.34
8154.0300,"8264.55 
Scraper Driver, 
Mines",8111.26
8342.0301,"8332.14 
Scrapper Operator",8342.02
7542.0500,"7119.40 
Scribes and 
Related Clerks, 
Other",4414.99
2641.0302,Script Researcher,2641.06
2641.0601,"2451.70 
Scudder, Hand",7535.07
8155.0300,"8265.25 
Occupational 
Title 
NCO",2015
2651.0100,"2452.10 
Scutcherman, 
Bleaching",8154.08
8350.0300,"8340.20 
Sealing and Valve 
Fitting Operator",8141.09
8160.2500,"8275.40 
Seamless Pipe and 
Tube Drawers",8121.55
3135.2500,"8122.46 
Searcher",3351.03
7535.1600,"7441.44 
Seat Laster, 
Machine/Lasting 
Machine Operator",8156.16
7541.0500,"6152.70 
Second Engineer, 
Ship",3151.02
3152.0300,"3142.30 
Secretaries, Other",4120.99
4131.0100,"4111.10 
Section Controller, 
Railway",1324.19
3341.0800,"3431.10 
Securities and 
Finance Dealers 
and Brokers, Other",3311.99
2522.0201,Security Officer,5414.01
5414.0111,"Seed 
Grower/Quality 
Seed Grower",6130.02
6130.0202,Seismologist,2114.07
7318.1200,"7431.16 
Selling Agent",5249.06
7419.0100,"7249.10 
Senior 
Government 
Officials, Other",1112.99
1114.0200,"1142.00 
Senior Officials of 
Special Interest 
Organizations, 
Other",1114.99
2330.0100,"2320.10 
Senior Secondary 
and Secondary 
School Teacher, 
Commerce",2330.03
2330.0200,"2320.12 
Senior Secondary 
and Secondary 
School Teachers, 
Other",2330.99
7513.0200,"7413.20 
Sepoy, Customs",5412.02
8350.0100,"8340.10 
Serang, Engine",8182.05
2144.1402,"Service Office 
Executive",3322.25
3322.2503,Service Supervisor,3322.25
2424.0501,"Set Framer, Silk",7318.28
7223.0400,"7223.40 
Setter, Drop 
Forging Machine",7223.03
8160.5300,"8276.82 
Set-Top Box 
Installer/Service 
Technician",7422.12
7533.0100,"7436.10 
Sewer, Tent 
(Hand)",7533.07
8153.9900,"8263.90 
Sewers, 
Embroiderers and 
Related Workers, 
Other",7533.99
8153.0101,"8263.10 
Shactor",7511.06
8111.2300,"7111.75 
Shaper",7223.08
7523.0400,"7423.25 
Shaving Machine 
Operator 
(Abrasive)",8181.26
6121.1300,"6121.70 
Shearer, Sheep",6121.12
8122.7600,"8223.76 
Sheet Maker 
(Rubber)",8141.11
7213.0101,"7213.10 
Sheet Metal 
Worker, Structural",7213.02
7213.9900,"7213.90 
Shell Gatherer",7541.04
2619.0900,"2429.60 
Shift In-Charge 
Furnace Ferro 
Alloys",3135.14
3152.9900,"3142.90 
Occupational 
Title 
NCO",2015
8182.9900,"8162.90 
Shipwright",7115.07
3411.0200,"3432.20 
Shirt Maker",7531.05
9510.9900,"9120.90 
Shoe Repairer, 
Cobbler/Shoemak
er Cobbler",7536.03
7536.9900,"7442.90 
Shoemaker, Hand",7536.01
7536.0200,"7442.12 
Shop Assistant",5223.01
8122.6200,"8223.62 
Shotfirer",7542.01
7542.9900,"7112.90 
Shovel Operator, 
Mines",8111.27
4226.0201,Shrimp Farmer,6221.01
8312.0200,"8312.20 
Sickle Dresser, 
Mica",7542.04
8160.1100,"8273.50 
Sieving Machine 
Attendant, 
Chemical",8131.08
3521.2000,"3132.83 
Signalman, 
Railway",8312.01
8331.0600,"8323.60 
Signwriter, 
Decorative 
Painters, 
Engravers and 
Etchers, Other",7316.12
8212.1902,"Occupational 
Title 
NCO",2015
7322.1200,"7346.20 
Silviculturist",2132.05
8154.2700,"8264.87 
Singer",2652.03
7412.1002,"Site Surveyor/R F 
Site Surveyor",7422.18
8131.1700,"8152.45 
Size Mixer (Textile)",8151.19
8122.7100,"8223.71 
Skin Diver",7541.07
5142.0300,"5141.45 
Skiver, Hand 
(Footwear)",7536.06
8156.1001,"8266.26 
Skiving Machine 
Operator",8122.73
8121.3300,"8122.56 
Slaughterer",7511.02
3111.0700,"3111.60 
Slide Examiner, 
Petrology",3111.06
7215.0200,"7215.20 
Slip Maker 
(Ceramics)",8181.27
8122.7700,"8223.77 
Slitting Machine 
Operator (Cycle 
Tyre)",8141.05
8121.2500,"8122.40 
Sliver Lap 
Man/Combing 
Preparatory 
Operator",7318.29
7223.1100,"8211.28 
Smartphones 
Repair Technician",7422.23
2659.1100,"3474.70 
Occupational 
Title 
NCO",2015
7516.1000,"7416.55 
Soap Machine 
Attendant",8131.84
2632.0200,"2442.20 
Social Work 
Associate 
Professionals",3412.99
2635.9900,"2446.90 
Sociologist, 
General",2632.01
2632.9900,"2442.90 
Sock Knitter, 
Automatic 
Machine",8152.08
8152.0700,"8262.35 
Softener Feeder 
and Receiver, Jute",7318.20
2512.0301,Software Engineer,2512.02
2132.0400,"2213.40 
Soil Scientist",2132.03
6111.1501,"Solar Energy 
System Designer",2143.01
7421.1401,"Solar Photo Voltaic 
System Installation 
Technician",7421.14
8212.2504,"Soldering and 
Brazing Operator",7212.05
8156.2000,"8266.45 
Sole Rounding 
Machine Operator",8156.05
7536.1500,"7442.60 
Sole Stitcher, 
Machine",8156.15
2611.0200,"2421.20 
Solution and 
Dough Making, 
Operator, Rubber",8131.63
9329.0600,"9322.74 
Sorter, Brick and 
Tile",7314.13
7315.2400,"7329.30 
Sorter, Hides and 
Skin",7535.01
9621.0900,"9151.75 
Sorter, Paper Pulp",8171.04
6210.1500,"6141.80 
Sorting Operator",8212.19
2153.0511,Sound Editor,3521.05
2153.0500,"2144.50 
Sound Engineer, 
Media",2153.05
6111.0501,"Spare Parts 
Operations 
Executive",4321.01
4321.0402,"Special Needs 
Teachers",2352
2212.9900,"2212.90 
Specialized Sewing 
Machine Operator",8153.01
2266.0401,Speech Pathologist,2266.02
2266.0100,"3229.10 
Speeder Machine 
Operator 
(Abrasive Wheel)",8122.70
7318.4600,"7432.28 
Spinner, Frame 
(Textile)/Ring",8151.06
7318.4500,"7432.26 
Spinning Master",2141.14
8159.0200,"8269.20 
Splint Drying 
Chamberman 
(Match)",8122.80
8122.7900,"8223.79 
Splitter, 
Machine/Splitting 
Machine Operator",8156.17
8155.0501,Sports Coach,3422.02
3422.9900,"3475.90 
Sports Goods 
Maker, Wood",7522.18
2264.0401,"Sports, Recreation",1431.99
9121.0400,"9133.40 
Spray Painter, 
(Ceramics)",7316.09
7318.3600,"7431.70 
Spreader Operator",8342.16
7318.3700,"7431.71 
Sprinkler and 
Other Vehicle 
Driver",8111.26
8121.4500,"8122.78 
Stableman",6121.10
2654.9900,"2455.90 
Staker, Hand",7535.10
8155.0700,"8265.40 
Stall and Market 
Salespersons, 
Other",5211.99
8112.0300,"8112.20 
Occupational 
Title 
NCO",2015
9321.0400,"9322.40 
Stamper/Forging 
Operator",7221.05
1120.3400,"1218.30 
Station Master, 
Railway",1324.15
1324.0300,"1226.15 
Station Officer, 
Overseas 
Communication",3521.11
3521.1200,"3132.60 
Stationary Engine 
Driver, Internal 
Combustion",3131.02
3131.0100,"8161.10 
Statistical 
Assistant",3314.02
4312.0100,"4122.10 
Statistical Finance 
and Insurance 
Clerks, Others",4312.99
2120.0300,"2122.10 
Statistician, 
Applied",2120.04
7322.1100,"7346.10 
Stencil Printing 
Operator",8212.16
9321.0300,"9322.30 
Stentering 
Machineman/Sten
tering Operator",8154.21
7321.0500,"7342.10 
Stereotype Caster",7321.06
5131.0200,"5123.20 
Steward, 
Ship/Mess Man",5111.02
3134.0200,"8155.20 
Stingy Cigarette 
Slitting Machine 
Operator",8160.89
8153.0102,"Occupational 
Title 
NCO",2015
7536.2100,"7442.78 
Stitching Operator 
(Footwear)",8156.09
4321.9900,"4131.90 
Stock House 
Foreman",3122.03
4321.0301,"4131.30 
Stockist",5249.07
3240.0200,"3227.20 
Stoking Car 
Operator Ferro 
Alloys",8342.22
7113.0400,"7113.40 
Stone Cutter, 
Hand",7113.02
8112.0800,"8112.55 
Stone Cutter, 
Mines",8111.12
7113.0300,"7113.30 
Stone Mason",7112.01
7113.0500,"7113.50 
Stone Polisher, 
Machine",8112.09
8112.0700,"8112.50 
Stone Splitters, 
Cutters and 
Carvers, Other",7113.99
4321.0104,Store Distributor,4321.02
4321.0100,"4131.10 
Store Manager",3322.13
4321.0501,Storyboard Artist,2166.02
8111.1700,"7111.60 
Straightening 
Machine Operator 
(Iron & Steel)",7126.04
8131.2500,"8153.20 
Straining Operator 
(Rubber Reclaim)",8131.61
5212.9900,"9111.90 
Occupational 
Title 
NCO",2015
9520.9900,"9112.90 
Stress 
Analyst/Computer
-Aided Test 
Executive",2152.03
7214.9900,"7214.90 
Stuntman",3435.02
2641.0400,"2451.25 
Sub-Inspector, 
Police",3355.02
3122.5800,"7248.30 
Sub-Post Master",3341.12
6310.9900,"6200.90 
Sugar Technologist",2141.18
6111.0701,Suitcase Maker,7536.23
8160.5100,"8276.80 
Sulphur Burner",8131.78
7224.0701,"Supervisor and 
Foreman, Aircraft 
Repairing",3122.54
3122.4900,"7228.10 
Supervisor and 
Foreman, Brewing, 
Aerated Water 
and Beverage 
Making",3122.71
3122.3600,"7424.05 
Supervisor and 
Foreman, 
Carpentry, Cabinet 
Making and 
Related Wood 
Working Processes",3122.25
3122.0900,"8138.20 
Supervisor and 
Foreman, 
Checking, Sorting, 
Packing and 
Related Activities",3122.41
3122.1300,"8158.10 
Occupational 
Title 
NCO",2015
3122.7200,"7418.40 
Supervisor and 
Foreman, 
Electrical and 
Electronic 
Equipment",3122.56
3122.6900,"7418.10 
Supervisor and 
Foreman, Glass 
Forming and 
Related Activities",3122.08
3122.3200,"8268.50 
Supervisor and 
Foreman, Hosiery",3122.29
3123.0200,"7138.20 
Supervisor and 
Foreman, Leather 
Goods Making",3122.33
3122.1900,"8218.20 
Supervisor and 
Foreman, 
Machinery Fitting 
and Repairing",3122.52
3122.4000,"8290.10 
Supervisor and 
Foreman, Metal 
Drawing and 
Extruding",3122.05
3122.0400,"8128.40 
Supervisor and 
Foreman, Mineral 
Treating",3121.03
3121.0100,"8118.10 
Supervisor and 
Foreman, Motor 
Vehicle Repairing",3122.53
3122.6300,"7318.20 
Occupational 
Title 
NCO",2015
3123.0500,"7148.10 
Supervisor and 
Foreman, Paper 
and Paper Board 
Product Making",3122.26
3122.1100,"8148.20 
Supervisor and 
Foreman, 
Petroleum 
Refining and 
Related 
Activities/Operato
r/Engineering 
Assistant 
(Mechanical/Electr
ical/Civil/Chemical
) Related Activities",3122.14
3122.6600,"7348.10 
Supervisor and 
Foreman, Plastic 
Products Making",3122.21
3122.6200,"7318.10 
Supervisor and 
Foreman, Printing 
and Related Work",3122.67
3122.2000,"8238.10 
Supervisor and 
Foreman, Sheet 
and Structural 
Metal Working",3122.43
3122.3100,"8268.40 
Supervisor and 
Foreman, Stone 
Cutting and 
Carving",3122.18
3122.3000,"8268.30 
Supervisor and 
Foreman, Tobacco 
Preparation, Cigar 
and Cigarette 
Making",3122.38
3122.3900,"8279.20 
Supervisor and 
Foreman, Tool 
Making/Die 
Making",3122.50
3122.4200,"7218.10 
Supervisor and 
Foreman, Well 
Drilling",3121.02
3122.1000,"8148.10 
Supervisor and 
Foreman, Wood 
Working 
(Machine)",3122.24
3122.6511,"Supervisor, 
Animal-Drawn and 
Manually 
Operated 
Transport 
Equipment",9332.05
3351.0200,"3441.20 
Supervisor, Front 
Office/Customer 
Service Executive 
(Meet and Greet)",5151.07
3122.6400,"7318.30 
Supervisor, 
Telephone",3341.04
3341.0600,"4142.30 
Supervisors and 
Foremen and 
Related Trades 
Workers in 
Painting, Building 
Structure 
Cleaning, Other",3123.99
3121.9900,"8118.90 
Occupational 
Title 
NCO",2015
3122.0100,"8128.10 
Supervisors and 
Foremen, 
Stationary Engine 
and Related 
Equipment",3122.17
3122.3500,"7433.05 
Supervisors and 
Foremen, Textile-
Related Products",3122.34
3323.0602,"Supply, 
Distribution and 
Related Managers 
and General 
Managers, Other",1324.99
2511.0106,Surface Grinder,7224.04
8122.0101,"Surgeon, General",2211.02
2165.0500,"2148.40 
Surveyor, 
Photogrammetric",2165.04
3112.0600,"3112.60 
Surveyor, 
Topographical",2165.02
9613.0300,"9162.10 
Sweeper, Sewer",9613.05
9613.0400,"9162.20 
Sweepers and 
Related Labourers, 
Other",9613.99
7512.0400,"7412.25 
Symmetry 
Analyser Machine 
Operator",8189.06
8131.6400,"8159.45 
Syrup Maker",8160.77
8160.7800,"8278.45 
Syrup Plant 
Operator",8160.76
8160.7900,"8278.47 
System",3513.01
2151.0601,System Analysts,2511.01
2511.9900,"2131.90 
System 
Programmer",2519.01
2151.0602,"Tabla Maker 
(Musical 
Instrument)",7312.13
7313.1304,Tablet Coater,8131.71
8131.7000,"8159.62 
Tablet Machine 
Operator",8142.01
9321.0205,"Tailor, Fur",7531.12
7531.0100,"7433.10 
Tailor, Tent",7533.11
7531.9900,"7434.90 
Tanner, Rotary 
Drum, Continuous 
Process (Leather 
Manufacturing)/Dr
um Operator",8155.11
2622.0300,"2432.25 
Tapper, Palm Juice",6112.02
6112.0300,"6112.50 
Tappers",9215.02
7112.0500,"7122.50 
Taster (Food)",7515.03
3435.0100,"3471.30 
Taxidermist",3141.03
2619.0500,"2429.40 
Taxonomist",2133.03
8160.6300,"8277.40 
Tea Maker",8160.57
6112.0501,"Occupational 
Title 
NCO",2015
7515.0100,"7415.10 
Teacher for 
Visually Impaired",2352.01
2352.0200,"3330.20 
Teacher for 
Differently-Abled 
(Physical)",2352.04
2342.0100,"3320.10 
Teacher for 
Differently-Abled 
(Mental)",2352.03
2352.9900,"3330.90 
Teaser (Feeder 
and Receiver) Jute",7318.22
3113.0111,"Technician 
Instrumentation",7311.01
2145.1200,"2146.70 
Technologist, 
Food/Chemical 
Engineer",2145.08
2145.0900,"2146.60 
Technologist, 
Paper",2145.11
2145.1400,"2146.85 
Technologist, 
Rubber",2145.13
5211.0302,"Occupational 
Title 
NCO",2015
2153.0102,"Telecom Terminal 
Equipment 
Application 
Developer 
(Android)",2153.01
2153.0100,"2144.10 
Telecommunicatio
n Engineering 
Technicians, Other",3522.99
2153.9900,"Telecommunicatio
n, Technician",3522.01
5211.0300,"5230.30 
Telephone 
Inspector",3522.03
4223.0200,"4222.20 
Telephone 
Operator, PBX",4223.03
4223.0100,"4222.10 
Telephone 
Switchboard 
Operators, Other",4223.99
4131.0500,"4112.10 
Television 
Broadcasting 
Station Operator",3521.07
3114.0200,"3152.60 
Television 
Installation Man",7422.11
7422.1302,"Television Service 
and Repairman",7422.13
4211.0400,"4212.10 
Temperer, Metal",8121.49
7523.1100,"7423.55 
Terminal Manager",1321.02
3322.1001,"Territory Sales 
Manager",1221.04
1221.0501,"Territory Sales 
Manager (Used 
Vehicles)",3322.10
1213.0202,"Test and Repair 
Technician",7422.22
2519.0402,"Test Engineer 
Product/Vehicle",3115.02
7231.0201,Tester,9329.05
2523.0301,"Testing and 
Validation 
Engineer",2152.09
7421.1202,Testing Technician,7543.11
2163.0600,"3471.45 
Textile 
Technologist",2141.10
2166.0204,Thatch Cutter,6210.09
7111.0200,"7121.20 
Third Engineer, 
Ship",3151.03
3152.0400,"3142.40 
Thread Cutting 
Machine 
Operator, 
Stoneware",8112.11
7224.0500,"7224.35 
Through Hole 
Assembly 
Operator",8212.16
